customer_id,name,email,phone,age,gender,city,state,signup_date,customer_segment,is_active
4559,Donna Rogers,davidsoncristian@example.org,001-775-267-9515x8272,57,M,Moralesbury,Ohio,2024-12-29,Premium,True
4560,Jamie Davenport,tranangela@example.org,821.969.0622x184,57,M,New Melissaberg,Nevada,2025-11-23,Premium,True
4561,Clayton Johnson,newmanamy@example.org,204.843.9449,18,F,Emilyshire,Louisiana,2025-07-27,Regular,False
4562,Kristen Clark,danathomas@example.com,(548)755-6013,64,Other,Lake David,Kansas,2023-03-18,Premium,True
4563,Mark Williams,xpierce@example.com,267-590-6204,21,F,North Markmouth,Arizona,2025-07-22,Premium,True
4564,Miguel Butler,yholland@example.com,637.800.2380x693,45,Other,Francisborough,New Hampshire,2024-10-09,Regular,True
4565,Katie Thomas,gonzalezkathy@example.org,2415803734,35,F,East Mary,Texas,2023-05-29,Occasional,True
4566,Sean Maxwell,yluna@example.org,872-634-2465,37,M,Port Carol,Wyoming,2023-12-18,Premium,True
4567,Derek Ford,moondebbie@example.org,001-484-824-3814x4885,27,F,Jakeville,Maryland,2023-01-02,Regular,True
4568,Jessica Frank,ghodges@example.net,3962046924,25,Other,Fryechester,Mississippi,2023-05-03,Occasional,True
4569,George Dean,ucontreras@example.net,(975)588-5785x996,74,F,Fredmouth,Louisiana,2023-05-16,Premium,True
4570,Anthony Smith,michael58@example.com,348-572-0884x178,25,M,Ortegaburgh,Oklahoma,2025-10-13,Occasional,True
4571,Ashley Smith,richmondemily@example.com,001-337-760-3698x01175,47,Other,Powersland,Utah,2025-02-11,Occasional,True
4572,Jennifer Jimenez,lisacarter@example.org,301-264-8977x2402,35,M,North Amandaland,New Hampshire,2025-02-23,Occasional,False
4573,Peter Hunt,robert22@example.com,580-898-3238x438,22,Other,Raymondton,Oregon,2025-10-30,Occasional,True
4574,Adam Best,currysabrina@example.net,603-740-7223x81356,31,M,Brianborough,Maryland,2023-05-08,Regular,False
4575,Jeffery Wang,joshuapace@example.com,687-983-4513,19,M,Tranborough,Nevada,2024-06-29,Regular,False
4576,Pamela Davis MD,cturner@example.org,001-312-671-1665x11038,71,F,South Natashastad,Mississippi,2025-05-23,Regular,True
4577,Louis Vazquez,erin44@example.org,(773)500-2157x48106,18,Other,West Mathew,New Jersey,2024-08-04,Premium,True
4578,Jeffrey Campbell,andersonkelly@example.net,001-668-629-6604x4198,67,F,Melissamouth,Alabama,2023-08-18,Occasional,True
4579,Laura Mccoy MD,rebeccagarcia@example.net,209.889.1394x80988,64,F,New Sheilaton,New Hampshire,2025-03-13,Premium,True
4580,Kirsten Hernandez,tammy29@example.net,5386311661,19,Other,Port Wanda,Hawaii,2023-01-09,Regular,True
4581,Lori Bowman,jaredsanford@example.com,001-587-415-8824x9592,33,Other,Spencerview,Maryland,2024-02-20,Regular,True
4582,David Vargas,mariah27@example.com,(569)961-4283,59,M,North Ginastad,Wisconsin,2024-12-17,Occasional,False
4583,Elizabeth Willis,tomjones@example.org,+1-801-556-0066,53,Other,West Alexandramouth,California,2024-02-04,Regular,True
4584,Mary Parker,carolhess@example.com,493-518-8983x51287,63,Other,Fostermouth,Iowa,2025-02-12,Premium,True
4585,Melinda Livingston,vazquezkristin@example.com,001-359-299-0414,41,M,Cassandramouth,Arizona,2025-12-13,Occasional,True
4586,Alexis Miller,dakota63@example.net,560.677.2548,47,F,Lynchchester,Rhode Island,2025-02-14,Occasional,True
4587,Erica Contreras,kingsean@example.com,(242)527-8443,41,Other,Youngfurt,Maryland,2023-10-12,Regular,True
4588,Joshua James,colemanleah@example.com,(729)635-3609,38,Other,Port Keithhaven,Alabama,2023-08-07,Occasional,True
4589,William Miller,fperez@example.net,+1-575-771-4132x42165,44,M,Wilsonport,Kentucky,2024-09-14,Occasional,False
4590,Daniel Romero,foxluis@example.org,+1-783-236-4785x50099,41,F,East Kennethburgh,New York,2025-11-03,Regular,True
4591,Paul Reilly,mooremaria@example.com,001-252-881-9221,27,Other,New Cassidymouth,California,2023-07-31,Regular,False
4592,Lisa Quinn,garciabrooke@example.org,001-812-413-3285x57940,41,F,Ramosbury,Michigan,2025-03-04,Premium,True
4593,Lauren Thompson,brandonmckinney@example.net,806.295.2280,74,M,Lake Joshuabury,Virginia,2023-04-06,Regular,True
4594,Scott Medina,wardcharles@example.com,354-640-9458,59,F,Robertchester,Hawaii,2025-06-30,Regular,True
4595,Andrew Hansen,davidlyons@example.com,432.903.3651,74,M,New Ericville,Vermont,2025-02-28,Regular,True
4596,Jamie Campos,mark66@example.org,325.917.8096x78297,56,F,Michaeltown,Maryland,2024-06-06,Occasional,True
4597,Christina Mccormick,tanya64@example.com,(379)827-7117,72,Other,Wilsonfort,Texas,2023-09-24,Premium,True
4598,Matthew Dougherty,jaclynnixon@example.org,801-714-5269x6894,70,Other,East Shawn,Michigan,2025-07-29,Regular,True
4599,Angela Smith,cynthia38@example.com,591.989.9232,70,F,New Jeffrey,Utah,2025-06-10,Premium,True
4600,David Leonard,dana57@example.net,429.808.4125x4666,51,M,Dodsonport,Nebraska,2024-07-27,Occasional,True
4601,Anna Sanders,aaron19@example.net,636-741-3248,34,Other,Michaelmouth,Idaho,2024-05-20,Occasional,True
4602,Renee Williams,roblesscott@example.net,765.228.8992x0746,65,M,New Adrian,Vermont,2024-11-16,Occasional,True
4603,Samuel Kaufman,aliciarodriguez@example.org,+1-913-735-9276x0951,49,M,Jamesburgh,Georgia,2023-04-11,Regular,True
4604,Sandy Jennings,johnsoneric@example.com,781-635-9331x438,53,F,Burkemouth,California,2025-09-28,Occasional,False
4605,Joseph Singh,hernandezchristine@example.com,(350)389-1814x22985,32,Other,Jeanettehaven,South Dakota,2024-03-11,Regular,False
4606,Tyler Scott,kimwashington@example.net,(285)672-8210x209,62,M,New Dawnland,Mississippi,2025-11-25,Premium,False
4607,Shawn Valdez,susandonaldson@example.org,396.947.8029x1366,27,Other,New Wesley,Delaware,2024-08-01,Premium,True
4608,Anthony Reed,dawsonmichael@example.com,8238655566,75,Other,Hernandezbury,Maine,2024-11-27,Premium,False
4609,Jennifer Gregory,danielle65@example.net,929-261-2484,27,M,Coreychester,Florida,2024-01-19,Occasional,True
4610,Nicole Sanchez,lisa46@example.net,461.588.1358x95321,33,F,Myersland,New Mexico,2023-03-03,Regular,True
4611,Matthew Brown,arnoldkaren@example.com,(527)866-8733x490,52,Other,South Amymouth,Alabama,2023-06-25,Premium,True
4612,John Chen,samantha39@example.net,(604)796-1657x59293,19,M,New Andrewmouth,Washington,2023-02-08,Premium,True
4613,Amanda Grant,kaitlin39@example.com,740-688-0517x8717,25,M,Walterville,California,2023-06-29,Premium,True
4614,James Smith II,brandon92@example.net,(730)333-2151x16732,22,F,North Nicole,Pennsylvania,2025-01-31,Regular,True
4615,Tracy Diaz,hesterlisa@example.net,001-462-464-1201x4658,45,F,New Tannermouth,Georgia,2025-10-06,Occasional,False
4616,Katherine Baker,evan60@example.org,+1-934-457-0583x076,18,Other,Jessicaville,Vermont,2023-06-29,Occasional,True
4617,Mrs. Paula Cross,derekmiller@example.com,653.827.7934,39,F,Joshuaton,Wyoming,2023-02-16,Regular,True
4618,Mary Robertson,dsmith@example.net,+1-229-863-3366,37,F,Mcguiremouth,Indiana,2023-12-08,Occasional,False
4619,William Romero,stephanieestrada@example.net,001-799-557-7903x48174,58,Other,New Connor,North Dakota,2024-08-13,Occasional,True
4620,Sandra Stevens,seanrogers@example.com,925-741-9898x16478,61,F,Heatherport,Colorado,2025-10-31,Premium,False
4621,Brady Grant,xwilkinson@example.net,361-296-9269x1795,38,F,Williamsville,North Carolina,2023-04-08,Premium,True
4622,Benjamin Anderson,xsmith@example.net,(760)679-5699,62,F,Antoniomouth,Florida,2025-02-27,Regular,True
4623,Kimberly Berry,catherinebishop@example.net,(980)549-1766x2297,45,Other,Curtiston,Nevada,2025-03-13,Occasional,True
4624,Brad Schneider,spencemichelle@example.com,7565810251,61,F,Smithfort,Maryland,2024-10-20,Premium,False
4625,Katie Morales,hdiaz@example.net,+1-767-802-6061,20,F,East Vickibury,Rhode Island,2024-10-20,Premium,False
4626,Dustin Owens,jaime24@example.net,207.872.2035,34,Other,New Ashley,North Carolina,2023-03-13,Premium,True
4627,Chelsea Winters,christopher65@example.org,(652)941-9063,33,Other,East Meghanhaven,New Hampshire,2025-03-25,Occasional,True
4628,Adrian Martin,kmiller@example.com,376-808-4244x917,47,F,West Bryan,Alaska,2025-12-26,Occasional,True
4629,Ashley Wright,ricardospencer@example.org,001-481-962-3041x10715,33,Other,Johnsonborough,Illinois,2023-05-16,Regular,True
4630,Sonya Thomas,dmiller@example.com,7928950182,38,F,East Kimberly,Michigan,2023-02-07,Occasional,False
4631,David Rodgers,lopezstanley@example.net,001-549-230-8698,31,Other,Ericfort,New Mexico,2023-11-01,Regular,True
4632,Ryan Jenkins,amymosley@example.com,001-853-302-2765x0417,18,Other,Port Jasonberg,Arkansas,2024-02-19,Premium,True
4633,Courtney Smith,zchen@example.net,+1-506-656-2428x77741,50,F,Lake Josephborough,Georgia,2025-06-03,Premium,True
4634,Nicholas Williams,samantha31@example.net,662.758.3171,47,F,Zacharymouth,Maryland,2025-04-24,Occasional,False
4635,Diane Lopez,zlee@example.net,(242)522-0974x366,69,Other,Laurahaven,Hawaii,2023-03-16,Occasional,True
4636,Jorge Johnston,ayersjordan@example.net,(629)417-0822x27993,34,Other,Wolfeport,Connecticut,2023-06-27,Premium,False
4637,Michael Jacobs DVM,amy61@example.com,206.511.3605,29,F,New Gary,Wyoming,2023-05-19,Regular,True
4638,Frank Reid,bill77@example.org,496.626.3891x1443,20,F,New Jacquelinechester,Illinois,2024-05-18,Occasional,True
4639,Robert Goodwin,johnsbenjamin@example.com,985.293.0705,45,M,West Olivia,Connecticut,2023-10-23,Occasional,True
4640,Gwendolyn Morales,rnavarro@example.net,001-394-857-2394x241,71,M,West Heatherfort,Indiana,2023-07-11,Premium,False
4641,Brian Santos,suzanne54@example.com,(818)342-9826x8603,49,M,North Wesley,Oklahoma,2023-05-25,Premium,False
4642,Brooke Rodriguez,wayne75@example.com,2619491581,67,Other,Courtneytown,Minnesota,2023-04-30,Occasional,True
4643,Phillip West,bwelch@example.org,705.571.3703,67,F,Youngview,New Jersey,2025-10-30,Premium,True
4644,Austin Payne,christopherjohnson@example.com,+1-688-758-6489x7394,29,M,Gilmoreton,Nebraska,2025-11-11,Regular,False
4645,Ryan Navarro,brian79@example.net,884.932.7956x244,32,Other,Port Ashleyborough,California,2025-03-17,Regular,True
4646,Lisa Kennedy,mark30@example.com,616.956.0346x3542,24,M,Wrightbury,Wyoming,2025-05-10,Premium,True
4647,Jillian Lopez,andrewwilson@example.com,372.434.5627x6683,65,Other,Port Katiechester,North Carolina,2022-12-31,Occasional,True
4648,Donald Chang,gwhite@example.net,(202)630-0070,46,F,Pattonshire,Rhode Island,2024-06-27,Regular,False
4649,Lindsey Rogers,wreese@example.net,001-995-586-9377x48562,19,Other,Port Christinamouth,Colorado,2024-07-24,Occasional,True
4650,Andres Ray,andrew90@example.net,001-959-759-5745x0713,58,Other,New Danielshire,Kansas,2024-10-08,Premium,False
4651,Kayla Jones,jonesnicole@example.com,(522)404-0272x471,48,M,Port Johnville,Massachusetts,2025-08-20,Regular,False
4652,Jose Pratt,growland@example.org,254-863-6451,53,Other,West Michelefurt,North Carolina,2024-02-16,Regular,True
4653,Heather Roberts,julie99@example.org,568-948-0632,22,M,Powersport,Massachusetts,2024-06-08,Regular,True
4654,Stephen Warner,gonzalezcarolyn@example.com,+1-399-262-4217x0174,48,F,Thomasville,Alabama,2025-08-05,Occasional,True
4655,Susan Johnson,christopher98@example.com,7824820698,74,M,Joshuatown,North Dakota,2025-02-15,Premium,True
4656,Joshua Wright,samuel05@example.org,+1-386-738-7336x3292,28,M,Colemouth,Washington,2023-05-06,Occasional,True
4657,Ronnie Lewis,tjordan@example.org,+1-496-205-5291x8205,60,M,Carrport,Tennessee,2024-05-20,Regular,True
4658,Lisa Bowman,christopher25@example.org,+1-976-496-8445x60767,53,F,Port Darlenemouth,Maryland,2024-07-17,Regular,True
4659,Bryce Berry,toddhayes@example.com,302-557-1990,68,Other,Matthewshire,Iowa,2023-03-23,Premium,False
4660,Johnny Ho,colemangregory@example.net,001-739-720-7814x46484,25,Other,West Patriciaberg,Idaho,2023-12-22,Premium,True
4661,Matthew Medina Jr.,allenashlee@example.com,396.308.3891x66350,30,M,East Jenniferstad,Pennsylvania,2025-09-24,Regular,True
4662,Margaret Clark,orodriguez@example.com,440.743.7106,65,Other,New Jennifer,Washington,2024-03-22,Regular,True
4663,Collin Williamson,thomasbrown@example.net,502-311-6075x1210,41,M,West Bradleychester,New Hampshire,2023-07-30,Occasional,True
4664,Lauren Mitchell,hillmaureen@example.com,3126944903,25,Other,Elainefurt,California,2025-11-18,Occasional,True
4665,Aaron Krueger,michelle55@example.org,001-429-572-2797,55,Other,North Donnaton,South Carolina,2025-10-12,Premium,True
4666,Anita Meyer,ybryant@example.org,001-743-661-8636x998,74,M,North Lisa,New Mexico,2024-01-29,Regular,True
4667,Sean Perez,qwinters@example.org,666.577.6204x6241,73,F,Port Carlos,California,2024-07-29,Premium,True
4668,Nathaniel Lambert,eingram@example.com,(561)356-1268x01781,60,F,West Shelbyhaven,Oregon,2025-09-14,Regular,False
4669,Timothy Brady,thomasmartin@example.com,+1-743-668-8869,31,M,East Michael,Connecticut,2024-07-27,Premium,False
4670,Joseph Smith,travis20@example.com,+1-766-764-4354x15084,53,Other,Nicholasborough,Arizona,2025-03-19,Occasional,True
4671,Eric Green,rubenflowers@example.org,626-247-4326,27,Other,North Walterstad,Ohio,2023-05-08,Premium,True
4672,Robert Turner,jeremylee@example.org,+1-666-455-0549x34165,73,M,South Madelinetown,Idaho,2025-05-07,Regular,True
4673,Mr. John Day MD,eric20@example.net,+1-524-338-5299x35723,54,M,North Ryanport,New Mexico,2023-05-27,Premium,False
4674,Robert Smith,etorres@example.com,(494)934-6037,71,Other,South Alishashire,Arizona,2023-05-06,Regular,True
4675,Kim Meyers,ashleypeck@example.net,692.802.6105x519,70,F,Bellmouth,North Dakota,2024-10-28,Regular,True
4676,Dr. Peter Salazar,thomasmiranda@example.net,+1-866-542-6761x21952,66,F,Port Brian,Alaska,2024-12-05,Premium,True
4677,Jaime Taylor,jeffrey90@example.org,500.989.0857,67,F,South Annaberg,Nevada,2024-03-23,Premium,True
4678,Elizabeth Garcia,bendercheryl@example.org,9279788993,60,Other,New Rebeccaland,Nevada,2024-01-22,Regular,False
4679,Jill Johnston,medinajasmine@example.com,(400)822-5591x70662,46,Other,East Janet,Oklahoma,2025-11-22,Premium,True
4680,Mr. Larry Davis,scott71@example.com,754.817.3714x221,48,Other,North Heather,Nevada,2024-06-18,Occasional,False
4681,James Shah,qnguyen@example.net,579.332.8597,59,Other,Lake Jennifer,Nebraska,2024-06-05,Premium,True
4682,Stephen Burke,ylewis@example.net,(261)631-1454x320,56,Other,Alexisburgh,North Dakota,2024-01-19,Regular,False
4683,Mrs. Stacey Campbell,frostkathryn@example.net,6605409751,67,M,East Richard,Wyoming,2025-09-28,Regular,True
4684,Megan Stafford,pdaniels@example.net,897-334-8327,44,M,Johnbury,Alabama,2023-12-20,Occasional,True
4685,Amy Smith,thernandez@example.com,915.750.4406,63,M,Michaelshire,New Mexico,2024-04-24,Occasional,True
4686,Megan Johns,johnsonbrian@example.org,409.953.3671,41,F,Davidland,Minnesota,2024-06-04,Regular,True
4687,Juan Lawrence,brandonnguyen@example.org,+1-450-306-3159x7600,47,Other,Lake Brian,Connecticut,2025-07-27,Regular,True
4688,James Simon,jamesmosley@example.org,(818)555-0244x858,71,Other,Lake Katiebury,Minnesota,2023-05-20,Occasional,True
4689,Luis Moore,jessicarobbins@example.org,(441)483-9497x65838,37,F,Gilbertbury,New Hampshire,2023-03-05,Occasional,False
4690,Kevin Henderson,veronica48@example.com,001-362-594-0014,42,Other,Brendanfurt,Kentucky,2022-12-29,Occasional,True
4691,Gregory Williams,danny31@example.net,613-709-0563,48,F,West Emilymouth,Minnesota,2023-08-30,Premium,False
4692,Meredith Villarreal,dorseycolleen@example.net,(830)920-0400x906,39,Other,East Davidview,Illinois,2023-02-15,Occasional,True
4693,Anita Marsh,jose80@example.com,360.315.1201x955,34,Other,South Alexandra,Alaska,2023-07-06,Regular,True
4694,Dustin Rodriguez,harmongregory@example.com,001-635-928-9400x696,73,F,Port Jameston,Wyoming,2025-06-09,Occasional,True
4695,Hannah Peterson,qhouse@example.com,(856)814-9323,38,F,Morrisonfort,Ohio,2025-04-19,Premium,True
4696,Desiree Webb,nduran@example.org,+1-665-355-7258x61291,40,F,North Danielleton,Ohio,2023-03-26,Premium,True
4697,Tanya Smith,ashley66@example.net,6087207915,51,Other,East Richard,Georgia,2024-03-26,Regular,True
4698,Cheyenne Hill,stricklandjoshua@example.net,001-516-988-5425,34,Other,Sarahstad,Minnesota,2023-01-15,Regular,True
4699,Lynn Peters,cowanandrew@example.net,562-653-4494x9852,67,Other,New Laurieland,Vermont,2024-07-10,Premium,True
4700,Tiffany Wilson,nicolebrown@example.org,810-270-6293x8365,30,Other,North Jason,Washington,2025-07-08,Occasional,True
4701,Anthony Diaz,jamieleon@example.com,001-676-919-0453x713,63,Other,Johnstad,Rhode Island,2023-07-28,Occasional,True
4702,Matthew Shaw,nicole83@example.com,269-997-5526x75401,31,F,Hutchinsonmouth,Tennessee,2024-06-21,Occasional,True
4703,Eric Allen,longelizabeth@example.net,516.583.4766,25,Other,New Marvin,Florida,2025-07-27,Occasional,True
4704,Kathy Wilson,annette44@example.org,936-889-5396,58,M,Nguyenshire,Missouri,2025-06-25,Premium,True
4705,Corey Townsend,james77@example.org,(447)719-3258x270,29,Other,Joanbury,Utah,2025-10-24,Regular,True
4706,Alexandra Fisher,zgreen@example.com,+1-675-232-9834x22914,33,F,Michelestad,Michigan,2025-10-17,Regular,True
4707,Carlos Hernandez,carrie76@example.org,(369)403-1241x1073,54,F,West Lindseymouth,Illinois,2024-07-04,Occasional,True
4708,Jackson Snyder,jessica77@example.org,605.499.3691,27,F,Lake Michael,Vermont,2024-10-11,Occasional,True
4709,Scott Hurst,rachelcollins@example.com,941-466-6628x22084,34,M,South Kathryn,Nebraska,2025-11-18,Regular,False
4710,Julie Hunter,nelsonjustin@example.net,(871)453-0091x8904,18,M,Amyburgh,Connecticut,2025-06-20,Premium,True
4711,Henry Berg,olsonmichelle@example.org,(912)800-8818,49,F,Coreyside,Montana,2024-04-10,Occasional,True
4712,Matthew Hull,ntaylor@example.com,775-975-6992,50,Other,New Richard,Oregon,2024-11-05,Regular,True
4713,Daniel Dickerson,smithkristen@example.com,7514576887,35,M,Lake Manuelshire,Illinois,2025-08-19,Regular,False
4714,Edward Holmes,elizabeth55@example.com,3615579234,56,M,South David,Alabama,2023-06-16,Regular,False
4715,Sarah Summers,scott33@example.com,265-285-7754x877,42,F,North Ashley,Indiana,2024-02-22,Premium,True
4716,Tyler Perez,kimelliott@example.com,867-349-6934x08530,29,M,Woodsburgh,Wyoming,2023-10-11,Regular,True
4717,Lisa Odom,julie13@example.com,653-200-9693,20,M,Lauraport,Indiana,2023-09-20,Regular,True
4718,Dennis Pope,norrisdana@example.com,305-805-1542x8955,53,Other,Davidside,Alaska,2024-06-28,Regular,True
4719,Joel Manning,bobbyhughes@example.com,(249)548-7857,68,M,Lisafurt,Florida,2024-10-31,Occasional,False
4720,Rachel Horn,charles74@example.org,+1-311-416-7170x9186,31,M,Jacksonmouth,North Dakota,2024-08-25,Occasional,True
4721,Caroline Johnson,zgarcia@example.org,(730)263-3079x245,18,M,Reyeschester,Oregon,2023-06-04,Regular,True
4722,Theresa Lopez,davisjuan@example.com,(680)806-8913x8373,36,F,Hartmanfort,Idaho,2025-05-02,Premium,True
4723,Sheryl Montoya,james44@example.com,590-881-9228x5613,32,Other,Parkport,Vermont,2025-03-12,Occasional,True
4724,Jason Reid,jasonwilliams@example.net,(768)569-0068x8523,53,F,Greertown,Texas,2023-07-04,Premium,True
4725,Angela Lopez,bobbybaxter@example.net,(746)665-9392x6703,19,Other,Lake Jasontown,Ohio,2025-06-20,Occasional,True
4726,Kirk Jackson,hannahbrown@example.org,461-301-5950,66,M,Randallburgh,Minnesota,2025-06-15,Premium,False
4727,Benjamin Love,lindacampbell@example.com,494.445.9206x6738,31,Other,North Heather,Mississippi,2024-02-29,Occasional,True
4728,Bridget Ware,smithcaleb@example.org,(790)667-7805x04953,28,M,Scottland,Indiana,2024-03-10,Occasional,True
4729,Mario Schwartz,gspence@example.net,(862)285-3328x31358,69,F,North Mitchell,Montana,2025-09-18,Premium,True
4730,Robert Brady,ravenlopez@example.org,277-329-9907x5589,33,F,East Coltonmouth,Louisiana,2023-04-12,Premium,True
4731,Brent Rojas,fuentescheryl@example.com,(640)732-9602x383,47,Other,Lake Nicholas,Alabama,2024-01-22,Premium,True
4732,Mark Mitchell,paynealex@example.net,208.848.5458x8907,32,F,New Latoya,Utah,2025-08-26,Premium,True
4733,Leslie Pittman,stokesrobert@example.com,687.406.2047x488,33,Other,New Eric,Missouri,2025-09-26,Regular,False
4734,Kenneth Thompson,millercolin@example.org,001-902-380-5234x33331,55,Other,Johnsonport,Louisiana,2023-01-31,Regular,False
4735,Don Gamble,kellymartinez@example.net,(225)343-4559x425,31,M,Shieldsview,Nebraska,2024-06-18,Premium,True
4736,James Johnson,nlewis@example.com,001-775-829-4957,44,Other,East Barbaraton,Tennessee,2025-04-12,Regular,False
4737,Allison Owen,zschmidt@example.net,931-886-5359x7822,27,Other,Johnmouth,Hawaii,2024-10-20,Regular,False
4738,Kimberly Mcdonald,melissawatson@example.org,+1-697-972-0696x0844,19,Other,Port Brittanyshire,Florida,2023-05-02,Regular,True
4739,Latoya Smith,linda84@example.com,+1-839-951-1283x1114,74,Other,Lake Loriville,Alabama,2024-01-06,Regular,False
4740,Julia Mendoza,shaneyoung@example.org,(892)508-2152x877,68,Other,Rollinsberg,Oklahoma,2023-02-24,Regular,True
4741,Kevin Dalton,grose@example.com,+1-706-429-1125x379,19,F,Scottmouth,Georgia,2023-07-22,Occasional,False
4742,Matthew Ayala,nicoledouglas@example.net,597.326.7734,71,F,West Bobby,Louisiana,2024-05-04,Occasional,True
4743,Alison Tucker,jpowell@example.net,+1-667-561-4717x82308,41,M,East Jonathan,New Mexico,2024-06-09,Occasional,True
4744,Mr. Kevin Hanson,calderondana@example.net,001-478-390-1655,56,Other,Jennifermouth,Alabama,2023-03-24,Occasional,False
4745,James Kelly Jr.,cheryllivingston@example.com,(481)430-2060x9048,28,F,North Kennethton,Virginia,2025-06-08,Premium,True
4746,Richard Houston,shaun81@example.net,385-243-4857x95171,38,F,Martinezbury,Idaho,2025-01-01,Regular,True
4747,Robin Hall,dsaunders@example.org,+1-401-959-1116x9143,33,Other,Andersonborough,West Virginia,2023-12-13,Regular,True
4748,Dana Holder,stephen05@example.net,(233)267-2632x55646,42,Other,Martinezville,Washington,2023-11-23,Regular,True
4749,Carl Harvey,fshah@example.com,726-414-6471,61,Other,Steveview,Texas,2023-06-04,Premium,True
4750,Collin Davis,hudsonjulie@example.org,001-681-314-7111x735,46,Other,Hunterview,South Carolina,2025-09-12,Premium,False
4751,Sharon Lopez,nelsonkenneth@example.org,265.422.0272x4840,54,F,Lake Brandon,Delaware,2024-01-05,Regular,False
4752,Austin Montgomery,xanderson@example.com,690.906.8236x75774,19,F,South Robert,Georgia,2023-08-08,Regular,False
4753,James Schaefer,mitchell52@example.com,635.217.4351x551,45,M,North Dawn,Mississippi,2025-10-29,Regular,True
4754,Kenneth Weeks,gcole@example.net,(610)863-2829x55958,40,M,North Justinberg,Arizona,2025-04-25,Regular,True
4755,Ralph Watson,jamesgray@example.org,940-273-6593,34,F,Lake Stevenfurt,Virginia,2023-01-25,Premium,True
4756,Daniel Ramirez,ybrown@example.com,(731)455-8483,32,Other,North Brittanyberg,South Dakota,2023-12-11,Occasional,True
4757,Dylan Rodriguez,jerome11@example.com,801.456.6266,72,M,North Rebeccaburgh,North Dakota,2024-10-22,Regular,True
4758,Toni Rivera,josephpearson@example.org,484-461-9367x950,21,M,Saraburgh,Louisiana,2024-02-27,Premium,True
4759,Austin Walter,jennifermorris@example.net,+1-461-806-6473x3027,23,Other,New Beth,Delaware,2024-02-04,Occasional,True
4760,Mary Meyers,fostervictoria@example.org,586-650-5771x0543,34,M,Port Brett,Illinois,2025-07-16,Occasional,True
4761,John Alexander,brendawright@example.com,(565)308-2595x231,46,M,Troyside,New Mexico,2024-04-14,Regular,True
4762,Dana Leonard,sparksmichelle@example.org,+1-981-880-7290,72,F,Perezborough,Colorado,2025-07-12,Regular,True
4763,Jackie Wallace,amyandrade@example.org,001-746-858-0934,32,F,Shawnhaven,Vermont,2023-08-02,Regular,True
4764,Bridget Mcdonald,llevy@example.net,668.233.0385,51,M,New Sean,Maryland,2024-02-24,Premium,True
4765,Connor Perry,rnewman@example.org,(243)454-2531,57,M,Dudleymouth,California,2023-02-19,Occasional,True
4766,Lauren Henry,kyle65@example.org,416.268.3639,36,Other,Jeffreyland,Michigan,2023-08-15,Regular,False
4767,Eric Dyer,shammond@example.net,817.906.9636x7722,75,M,New Johnny,Alabama,2023-03-08,Premium,True
4768,Timothy Ford,matthewhuber@example.com,(266)311-3412x58088,69,M,Hermanchester,Georgia,2024-05-25,Occasional,True
4769,Jared Weiss,awilliams@example.com,480.217.9480x8207,22,M,North Kendrafurt,Wisconsin,2025-04-27,Regular,True
4770,Melissa Mason,tmckee@example.net,(774)460-8272x215,52,M,Rebeccafort,Connecticut,2025-06-17,Regular,True
4771,Paula Benjamin,rhonda90@example.org,(393)604-7488x0729,64,M,Elizabethview,Illinois,2023-09-07,Premium,True
4772,Kristy Garza,lunamatthew@example.net,3703017975,33,M,East David,California,2024-05-02,Regular,True
4773,Andrea Fitzpatrick,vtaylor@example.net,001-848-533-9312,67,F,Martinbury,Pennsylvania,2025-09-21,Occasional,True
4774,Jennifer Page,llambert@example.net,001-451-642-7558x30622,50,Other,South Ronald,Pennsylvania,2024-07-05,Premium,False
4775,Chad Hall,jennifer38@example.org,+1-834-973-7108x8775,26,M,South Colin,Pennsylvania,2024-11-10,Premium,False
4776,Sarah Jones,wwilliams@example.com,(875)987-9979x6451,27,M,Tinaberg,Mississippi,2025-04-01,Premium,True
4777,Brian Perkins,hgriffith@example.com,001-950-444-8020x836,54,F,New Mariamouth,Missouri,2024-10-10,Regular,True
4778,Logan Thornton,ymullen@example.com,551-394-8221,47,M,New Wendy,Tennessee,2025-09-25,Occasional,True
4779,Michael Hartman,gibsongary@example.org,+1-358-517-6732x7046,63,M,South Brendaberg,Florida,2025-05-05,Premium,True
4780,Steven Richardson,katherine86@example.org,(647)693-7580x947,22,F,North Heather,Alabama,2025-01-31,Premium,True
4781,Juan Stark,pball@example.net,350.977.8703x914,36,F,Mitchellberg,Kentucky,2023-01-17,Occasional,False
4782,Tara Charles,alexharrison@example.net,+1-921-838-9558x920,61,F,East Feliciafurt,North Carolina,2024-12-05,Occasional,False
4783,Christina Long,matthewandrews@example.org,951-439-4852x571,74,Other,Ericport,Massachusetts,2025-11-08,Regular,True
4784,Joseph Leon,griffinchristina@example.org,001-704-757-2775x24924,68,Other,North Andrew,Missouri,2025-06-14,Occasional,False
4785,Michael Jones,cfuller@example.com,001-526-220-4922x02738,66,F,East Charles,Idaho,2023-12-12,Occasional,False
4786,Scott Wood,thompsoncrystal@example.net,001-797-349-7283x543,28,Other,West Lisamouth,Alaska,2024-03-28,Regular,True
4787,Phyllis Fuller,frankhernandez@example.com,736.695.7233x55689,69,M,New Benjaminberg,West Virginia,2025-09-15,Premium,True
